MACHINE_ID,FAILURE,DAILY_PRODUCTION,MONTHLY_PRODUCTION,PROD_TARGET,REASON,MONTHS_IN_OPERATION,NEGATIVE_RATING,DAYS_OUT_OF_SERVICE,MACHINE_AGE,SENSOR_INQUIRIES,NUM_SENSORS,SENSOR_RATIO,INDUSTRY
850426,0,34800,139519,195663,CarProd,22,0,0,182.6647722,0,22,36.95591736,GOVERNMENT
365467,0,34900,121550,174507,CarProd,17,0,0,110.9431095,1,17,30.69930302,GOVERNMENT
474408,0,34900,236340,37598,CarProd,2,0,1,220.6025351,4,50,41.85741593,COMMERCIAL
231592,0,35000,240994,39401,CarProd,3,0,1,210.5018174,3,50,42.96751164,COMMERCIAL
646451,0,35000,239058,40848,CarProd,4,0,1,212.0154058,3,49,40.13181545,COMMERCIAL
417691,1,35000,227000,316000,TruckPr,3,0,0,160.2666667,1,25,,GOVERNMENT
586875,0,35000,31000,50000,CarProd,,0,0,,7,0,,Other
557981,0,35000,197906,265000,CarProd,4,0,0,246.5666667,0,32,,GOVERNMENT
237121,1,35000,391000,505000,CarProd,4.5,0,0,192.7666667,0,22,,GOVERNMENT
95502,0,35100,33844,55100,CarProd,,0,0,,6,0,34.70302378,Other
822736,0,35100,88197,132776,CarProd,30,0,0,333.0463123,0,20,39.29472094,COMMERCIAL
929098,0,35200,239513,37076,CarProd,0,0,1,183.3734524,2,49,40.7798487,COMMERCIAL
176700,0,35200,234682,37079,CarProd,2,0,1,216.6666372,2,50,40.41005141,COMMERCIAL
128420,0,35200,239987,43028,CarProd,2,0,1,210.1890052,3,49,41.33662673,COMMERCIAL
875249,0,35300,83439,134691,CarProd,30,0,0,355.8060308,0,20,41.88307125,COMMERCIAL
484675,0,35400,90295,139602,CarProd,12,0,0,62.80681071,0,35,40.22961403,Other
44972,0,35500,142713,196335,CarProd,21,0,0,191.8661175,1,22,35.64744257,GOVERNMENT
265793,0,35600,116080,163905,CarProd,,0,0,252.3710369,3,14,34.62775217,Other
61916,0,35600,20552,46697,CarProd,7,0,0,45.14448683,0,6,36.06282742,COMMERCIAL
59577,0,35600,31807,51823,CarProd,,0,0,,7,0,34.44309217,Other
792626,0,35700,238104,43026,CarProd,3,0,1,206.6470786,3,49,41.27663712,COMMERCIAL
624891,0,35800,207312,271738,CarProd,4,0,0,228.8020074,0,32,32.68199935,GOVERNMENT
320479,0,35800,93309,137370,CarProd,12,0,0,70.02470469,0,36,41.86164685,Other
40146,0,36000,204292,268436,CarProd,3,0,0,243.2954303,0,31,30.93897745,GOVERNMENT
677195,0,36000,203680,270992,CarProd,3,0,0,234.0239751,0,32,29.69634581,GOVERNMENT
207610,1,36000,124000,176000,CarProd,21,,,257.7,5,35,,Other
667487,0,36000,145908,190303,CarProd,20,0,0,179.7192455,0,21,38.60076499,GOVERNMENT
427992,0,36000,89270,127834,CarProd,30,0,0,350.6195273,0,20,38.66907284,COMMERCIAL
155580,0,36100,94801,146627,CarProd,11,0,0,64.37879289,1,36,40.23487119,Other
85880,0,36100,36948,56236,CarProd,,0,0,,7,0,31.0580187,Other
118317,1,36100,233417,324987,TruckPr,4,0,0,152.2454279,0,25,21.86293891,GOVERNMENT
254770,0,36200,38010,59111,CarProd,,0,0,,6,0,31.33214149,Other
93841,0,36200,36974,54452,CarProd,,0,0,,7,0,31.16435392,Other
653746,0,36200,36661,53622,CarProd,,0,0,,6,0,32.01469166,Other
821493,0,36300,35287,56532,CarProd,,0,0,,7,0,32.6245319,Other
829711,0,36300,22431,42834,CarProd,6,0,0,50.41959435,0,6,33.41614827,COMMERCIAL
22750,0,36300,25867,43823,CarProd,6,0,0,56.12733917,0,6,33.67673955,COMMERCIAL
851810,0,36300,26662,70000,CarProd,5,0,0,190.8,2,18,,GOVERNMENT
919843,0,36300,142395,195120,CarProd,22,0,0,185.3593721,0,22,38.35509489,GOVERNMENT
472316,0,36300,35072,74829,CarProd,4,1,0,195.5596417,2,18,23.01985524,GOVERNMENT
914737,0,36400,118040,164592,CarProd,,0,0,250.0032832,2,13,34.32228507,Other
971964,0,36400,38263,57311,CarProd,,0,0,,7,0,31.53665358,Other
120990,0,36400,86853,131508,CarProd,30,0,0,349.6943994,0,19,40.10703136,COMMERCIAL
549501,0,36400,204419,268745,CarProd,4,0,0,267.920922,0,31,32.74759312,GOVERNMENT
411214,0,36500,141200,195729,CarProd,23,0,0,182.7288948,0,22,37.40550958,GOVERNMENT
511679,1,36500,84978,125000,CarProd,10,0,1,213.0666667,0,64,,INDUSTRIAL
735877,0,36500,18101,42320,CarProd,7,0,0,49.74620282,0,7,36.50100933,COMMERCIAL
737303,0,36500,114350,164159,CarProd,,0,0,245.523255,3,13,37.0713328,Other
955958,0,36500,87683,131532,CarProd,32,0,0,351.025752,0,20,40.17865138,COMMERCIAL
379253,1,36600,397299,512650,CarProd,4,0,0,197.5166839,0,21,43.45832742,GOVERNMENT
732805,0,36600,32590,58157,CarProd,,0,0,,6,0,33.01693102,Other
492309,0,36800,35447,59890,CarProd,,0,0,,7,0,31.17384352,Other
322267,0,36800,109378,163684,CarProd,,0,0,240.2328754,3,13,35.69154269,Other
409752,0,36800,35077,53120,CarProd,,0,0,,6,0,34.98501256,Other
397362,1,36800,125894,172184,CarProd,11,0,1,214.7311603,1,33,43.84754372,FLEET
918775,1,36900,111151,155000,TruckPr,12,0,0,137.9666667,0,40,,GOVERNMENT
912588,0,37000,34085,70596,CarProd,3,0,0,195.3633838,2,18,25.59242395,GOVERNMENT
24534,1,37000,93378,145000,CarProd,15,,2,368.7,1,27,,FARMING
567692,0,37000,36910,58338,CarProd,,0,0,,7,0,34.89158459,Other
354976,0,37200,35515,76591,CarProd,6,0,0,203.7080546,1,17,22.43213209,GOVERNMENT
186056,0,37200,205922,267238,CarProd,2,1,0,238.2114799,0,32,31.62284354,GOVERNMENT
260026,0,37200,202627,268857,CarProd,3,0,0,248.1703603,0,31,31.85939856,GOVERNMENT
676566,1,37300,68789,86172,TruckPr,2,0,6,235.6379056,2,25,114.0505277,INDUSTRIAL
981218,0,37400,96798,145550,CarProd,12,0,0,63.90167695,1,35,40.59485173,Other
941963,0,37500,111248,159739,CarProd,,0,0,260.0814842,2,13,36.39334812,Other
613668,0,37500,127000,190900,CarProd,,1,0,181.6333333,0,25,,COMMERCIAL
369500,0,37600,33388,71282,CarProd,4,0,0,202.1125682,2,18,25.19652419,GOVERNMENT
940480,0,37600,141000,200300,TruckPr,5,0,0,145.6333333,0,31,,GOVERNMENT
408899,0,37700,141260,205493,TruckPr,5,0,0,148.1372394,0,31,34.3029739,GOVERNMENT
913742,0,37700,31687,76454,CarProd,5,0,0,192.3516702,2,18,23.87340882,GOVERNMENT
920585,0,37700,37200,51389,CarProd,,0,0,,6,0,32.77433102,Other
891440,0,37800,31214,58282,CarProd,,0,0,,7,0,34.22618958,Other
405549,0,37800,111412,166682,CarProd,,0,0,251.9567829,3,14,34.88341094,Other
297838,0,37900,201996,272874,CarProd,3,0,0,249.8265925,0,32,31.42758245,GOVERNMENT
264171,0,37900,150044,202894,TruckPr,5,0,0,156.0339279,0,30,36.31140767,GOVERNMENT
433610,0,38000,58200,108000,CarProd,16,0,1,195.8333333,0,22,,COMMERCIAL
664796,1,38000,24447,,CarProd,3,0,4,134.9,2,25,,FLEET
317476,1,38000,106000,160000,CarProd,24,0,6,240.4666667,0,33,,Other
592254,1,38000,290000,364000,CarProd,0.3,0,0,126.8333333,6,32,,GOVERNMENT
883004,0,38000,97759,139899,CarProd,11,0,0,62.85866966,1,36,41.78849218,Other
678182,1,38000,94083,132791,CarProd,10,0,1,212.992728,0,64,62.80173209,INDUSTRIAL
169270,0,38100,204071,270794,CarProd,3,0,0,230.3985765,0,32,31.36973939,GOVERNMENT
462952,0,38100,33446,73289,CarProd,5,0,0,180.847815,1,18,23.82041534,GOVERNMENT
826540,0,38100,67559,113024,CarProd,16,0,0,190.6766714,0,22,40.23960964,COMMERCIAL
529345,0,38100,93544,142231,CarProd,11,0,0,55.10985031,0,36,41.2954003,Other
830971,0,38200,128081,196037,CarProd,,0,0,197.8654921,0,24,32.56785691,COMMERCIAL
285175,0,38200,147457,210065,TruckPr,3,0,0,148.7331849,0,31,35.89492543,GOVERNMENT
216066,0,38200,92227,143087,CarProd,13,0,0,61.17833505,1,36,40.32954242,Other
576843,0,38300,93255,144457,CarProd,10,0,0,73.65685393,1,36,41.93949606,Other
144713,0,38400,31458,71821,CarProd,4,0,0,191.9755584,2,17,24.98536247,GOVERNMENT
870590,0,38600,136879,191860,CarProd,,1,0,185.3149451,0,25,35.05916323,COMMERCIAL
142721,0,38600,145590,209950,TruckPr,4,0,0,149.8811289,0,31,35.58278883,GOVERNMENT
624994,1,38700,,60000,CarProd,0,0,0,235.3666667,1,15,,Other
817031,0,38700,33465,71449,CarProd,6,0,0,172.767888,2,17,25.31284163,GOVERNMENT
568088,1,38700,119847,162365,TruckPr,13,0,0,149.8027955,0,39,47.91511242,GOVERNMENT
527878,1,38800,31976,,CarProd,2,0,3,134.543886,1,24,,FLEET
593044,1,38900,120006,160771,TruckPr,13,0,0,137.6353734,0,40,46.70158524,GOVERNMENT
332561,0,38900,198749,270751,CarProd,4,0,0,245.8954444,0,32,29.62236869,GOVERNMENT
815077,0,38900,31836,54976,CarProd,,0,0,,6,0,33.45924564,Other
601692,0,38900,200731,269450,CarProd,3,0,0,237.3442966,0,32,29.2944879,GOVERNMENT
172762,0,39000,36335,50704,CarProd,,0,0,,7,0,31.2443985,Other
477594,1,39000,399412,511164,CarProd,5,0,0,181.9624008,0,21,43.73003185,GOVERNMENT
952454,1,39000,3372,41500,TruckPr,4.3,0,0,326.6666667,6,15,,GOVERNMENT
163144,0,39100,128996,195061,CarProd,,1,0,167.6645086,0,25,31.80559628,COMMERCIAL
816063,0,39100,68135,108723,CarProd,15,0,1,193.6861891,0,22,38.57899271,COMMERCIAL
649759,1,39300,,62158,CarProd,0,0,0,238.8741292,1,14,1.028930968,Other
853640,0,39300,27324,73924,CarProd,6,0,0,190.3445745,1,18,25.05353353,GOVERNMENT
693359,0,39400,148631,207976,TruckPr,6,0,0,151.2569462,0,31,35.43199305,GOVERNMENT
897254,1,39400,162000,235000,CarProd,10,3,4,77.1,0,21,,COMMERCIAL
370928,0,39500,30972,70545,CarProd,3,0,0,197.4524289,2,17,25.36055735,GOVERNMENT
267253,1,39500,,50000,CarProd,7,0,0,51.76666667,0,14,,Other
926912,0,39500,132485,192838,CarProd,,1,0,176.1238814,0,24,31.7374782,COMMERCIAL
789329,0,39500,68117,117084,CarProd,15,0,0,198.0997869,0,21,40.2048745,COMMERCIAL
580157,0,39600,134552,193455,CarProd,,0,0,185.1938366,0,25,33.2179617,COMMERCIAL
44250,1,39600,,44000,CarProd,,0,3,214.0333333,1,16,,Other
436798,0,39700,134586,193219,CarProd,,1,0,179.0693557,0,25,32.04113397,COMMERCIAL
493437,0,39700,146341,208296,TruckPr,5,0,0,139.4367339,0,31,35.4591605,GOVERNMENT
317649,0,39700,59360,117186,CarProd,16,0,1,203.1399683,0,22,40.13809045,COMMERCIAL
879164,0,39800,129611,191175,CarProd,,0,0,183.7992158,0,25,35.55248636,COMMERCIAL
406468,1,40000,76769,129000,CarProd,30,0,0,286.3,2,35,,FARMING
340890,0,40000,134029,191990,CarProd,,1,0,178.7809596,0,24,34.52145025,COMMERCIAL
106137,0,40000,5118,62000,TruckPr,,0,0,311.4333333,0,19,,FLEET
724284,0,40000,362000,465000,TruckPr,3,0,0,313.4666667,4,15,,GOVERNMENT
563553,1,40000,147224,225000,CarProd,2,0,4,158.2,3,28,,INDUSTRIAL
148569,1,40000,53543,,CarProd,3.5,1,8,159.3,2,39,,Other
343771,1,40000,4742,,CarProd,5,7,1,304.3666667,6,21,,COMMERCIAL
650165,1,40000,120000,159000,CarProd,0,0,1,314.5,6,52,,Other
376781,1,40000,159000,225000,TruckPr,5,0,0,6.133333333,8,3,,INDUSTRIAL
946652,1,40000,,850000,TruckPr,17,0,0,186.6666667,1,24,,Other
321364,1,40000,331000,415000,CarProd,22,0,0,242.4666667,8,34,,GOVERNMENT
62520,0,40000,145351,208657,TruckPr,3,0,0,153.8265438,0,31,36.09992698,GOVERNMENT
853702,0,40100,129625,197722,CarProd,,0,0,178.7673936,0,25,33.19931059,COMMERCIAL
258817,0,40100,58784,115430,CarProd,17,0,1,183.5200567,0,22,39.38915656,COMMERCIAL
158977,0,40300,369874,467112,TruckPr,2,0,0,328.1988938,4,15,40.79992141,GOVERNMENT
588708,0,40300,33299,73380,CarProd,4,0,0,184.5375891,1,18,24.37448111,GOVERNMENT
879815,0,40400,63131,109395,CarProd,14,0,0,198.4484187,0,21,39.55593621,COMMERCIAL
870816,1,40400,83786,131000,CarProd,34,,13,210.6,3,36,,FLEET
951500,0,40400,145423,203712,TruckPr,5,0,0,150.8043968,0,31,37.30801307,GOVERNMENT
302571,0,40500,66895,113770,CarProd,14,0,0,188.1404168,0,22,38.08532813,COMMERCIAL
189385,0,40500,145127,205613,TruckPr,5,0,0,143.1288344,0,30,35.3375454,GOVERNMENT
591898,0,40600,362909,466731,TruckPr,4,0,0,305.8124192,4,14,42.93033947,GOVERNMENT
779527,0,40600,15024,65109,TruckPr,,0,0,313.6709263,0,19,15.62993741,FLEET
188394,0,40600,14534,60000,CarProd,20,0,0,206.9666667,1,31,,Other
668165,0,40700,150283,208676,TruckPr,5,0,0,152.1022715,0,31,36.90999415,GOVERNMENT
808520,0,40700,11541,64714,TruckPr,,1,0,298.6485317,0,19,16.5302805,FLEET
373811,0,40700,371003,467818,TruckPr,1,0,0,316.6044418,3,14,41.72389922,GOVERNMENT
138756,0,40800,127034,198587,CarProd,,1,0,186.5429439,0,25,35.40002128,COMMERCIAL
498710,0,40800,12064,66193,TruckPr,,0,0,305.786099,0,18,12.93568769,FLEET
32679,0,40900,18760,69373,CarProd,19,0,0,211.6988199,1,31,39.92258688,Other
455193,0,40900,14719,69488,TruckPr,,0,0,318.0554593,0,18,15.07801115,FLEET
145552,1,40900,217000,290000,CarProd,30,1,0,230.2666667,2,25,,GOVERNMENT
297798,0,40900,149281,202877,TruckPr,4,0,0,156.783069,0,30,34.41651981,GOVERNMENT
72406,0,40900,64674,111877,CarProd,15,0,0,201.7363729,0,21,40.45600987,COMMERCIAL
663740,0,41100,129281,194500,CarProd,,1,0,197.4320691,0,25,32.51476871,COMMERCIAL
709128,0,41100,94600,151000,CarProd,15,,1,220.1333333,4,31,,Other
432441,0,41100,59463,112626,CarProd,16,0,0,210.2039695,0,22,40.4395557,COMMERCIAL
452861,1,41200,48400,99500,CarProd,3,1,1,203.8,2,38,,Other
144699,0,41200,99653,157923,CarProd,14,,1,213.4828743,3,30,40.90847995,Other
910962,0,41200,141705,207314,TruckPr,6,0,0,144.6224183,0,31,36.77626356,GOVERNMENT
133731,1,41300,42000,98000,CarProd,12,0,0,222.2,0,23,,GOVERNMENT
173007,0,41400,362578,471827,TruckPr,1,0,0,292.135985,4,15,40.77205849,GOVERNMENT
80786,0,41400,,46000,CarProd,,6,,112.7960318,,20,,Other
747169,0,41500,97536,158739,CarProd,13,,1,212.7744346,3,31,42.30190724,Other
970861,0,41600,,48319,CarProd,,5,,113.7989069,,20,29.04125341,Other
350137,0,41600,,53078,CarProd,,6,,108.8701167,,20,26.98944023,Other
929106,0,41600,365528,469694,TruckPr,3,0,0,304.9828841,3,15,43.36362433,GOVERNMENT
725005,1,41600,,44157,CarProd,,0,2,202.151546,0,15,34.90863172,Other
757833,0,41700,59889,109250,CarProd,16,0,0,187.1328108,0,22,36.96881444,COMMERCIAL
443553,0,41700,12375,71029,TruckPr,,0,0,325.2841932,0,19,16.10143414,FLEET
294007,1,41700,,854112,TruckPr,16,0,0,180.6088782,0,23,42.07164538,Other
677620,1,41700,,854114,TruckPr,18,0,0,189.0993782,1,23,43.25877898,Other
96839,1,41800,147416,227168,CarProd,2,0,4,157.6682359,3,28,,INDUSTRIAL
435991,0,41800,5143,67205,TruckPr,,0,0,317.924784,0,18,14.85334107,FLEET
541801,0,41800,363737,469748,TruckPr,4,0,0,327.7437552,4,14,43.80929207,GOVERNMENT
49139,1,42000,9999,50681,TruckPr,3,0,0,326.0679857,5,15,12.38674131,GOVERNMENT
776866,0,42000,21314,68047,CarProd,21,0,0,209.8976942,1,30,39.94638535,Other
713247,1,42000,140000,,CarProd,25,2,1,311.4333333,1,15,,GOVERNMENT
296413,1,42000,65889,125000,TruckPr,10,0,0,102.5,1,13,,Other
849375,1,42000,102000,165000,CarProd,12,1,1,237.3666667,0,19,,FLEET
406433,0,42100,17852,65877,CarProd,18,0,0,201.4302702,1,30,43.19519357,Other
915796,0,42100,21137,65676,CarProd,21,0,0,194.3463245,1,31,43.20591058,Other
518300,0,42200,,55578,CarProd,,6,,115.8781891,,20,28.23841231,Other
363923,0,42200,21393,68111,CarProd,19,0,0,208.5229244,0,30,39.75171656,Other
352500,0,42200,21427,61457,CarProd,19,0,0,183.4818117,1,30,39.86473881,Other
210021,0,42300,367089,469771,TruckPr,3,0,0,310.0515235,4,14,42.60364087,GOVERNMENT
532612,0,42300,22434,65893,CarProd,18,0,0,205.5336428,1,31,43.22866458,Other
890094,1,42400,220757,297444,CarProd,30,0,0,237.5898022,1,25,44.47109904,GOVERNMENT
322417,0,42500,9898,65778,TruckPr,,0,0,318.2554619,0,18,15.65288079,FLEET
835442,0,42500,104027,158425,CarProd,14,,0,224.6013756,3,31,42.68375126,Other
384850,0,42600,13284,64273,TruckPr,,0,0,310.3983225,0,19,15.24961301,FLEET
67446,0,42600,114000,174000,CarProd,12,0,0,183.4333333,0,5,,INDUSTRIAL
230920,0,42600,22446,66485,CarProd,17,0,0,204.2036332,0,30,41.15627594,Other
924278,0,42700,9330,67950,TruckPr,,0,0,305.7031533,0,19,12.84600617,FLEET
145562,0,42800,7382,71331,TruckPr,,0,0,321.7808575,0,19,16.54506284,FLEET
13301,1,42800,9133,44083,TruckPr,5,0,0,333.9133736,5,15,13.41782225,GOVERNMENT
423541,0,42800,6929,67573,TruckPr,,0,0,299.3808919,0,19,14.04201152,FLEET
18913,0,42800,100919,158981,CarProd,14,,1,221.1178184,4,30,42.58161533,Other
796606,0,42900,8117,66731,TruckPr,,0,0,315.2548189,0,19,13.31235591,FLEET
412406,0,42900,101731,155688,CarProd,14,,1,235.352057,3,30,43.18142449,Other
635810,0,42900,122372,175968,CarProd,13,0,0,160.7297557,0,4,39.46919961,INDUSTRIAL
333545,0,43000,18388,64896,CarProd,20,0,0,207.0664633,0,31,40.77787713,Other
954659,0,43100,13356,64852,TruckPr,,0,0,320.3105483,0,19,15.60459962,FLEET
579018,0,43100,8482,64282,TruckPr,,0,0,312.1176895,0,19,16.35364258,FLEET
734012,0,43200,120310,178938,CarProd,10,0,0,196.2815792,0,5,40.16548813,INDUSTRIAL
11174,1,43200,217036,291222,CarProd,30,0,0,228.1464583,1,25,43.7894993,GOVERNMENT
877051,0,43200,367917,466755,TruckPr,3,0,0,312.3063392,4,15,42.62357404,GOVERNMENT
711018,0,43200,15635,60925,CarProd,19,0,0,212.1152801,0,30,40.46067582,Other
582774,0,43300,18824,63487,CarProd,22,0,0,212.2548894,0,30,41.24673596,Other
598676,0,43300,,53434,CarProd,,5,,113.7376908,,20,29.61653289,Other
315558,1,43300,,45924,CarProd,,1,1,207.3007302,0,17,33.67894598,Other
784344,1,43300,217840,299171,CarProd,31,0,0,232.2700678,1,24,43.1146909,GOVERNMENT
518015,0,43300,,48908,CarProd,,5,,123.4028599,,19,28.19235324,Other
188234,0,43300,119351,179347,CarProd,13,0,0,178.9515394,0,4,37.98046402,INDUSTRIAL
74739,0,43500,,51496,CarProd,,6,,109.2705596,,20,26.62587935,Other
504917,0,43500,,46571,CarProd,,5,,108.5866326,,19,29.37129987,Other
906058,1,43500,,855909,TruckPr,16,0,0,196.4036364,0,23,42.98540838,Other
386613,0,43700,5137,67256,TruckPr,,0,0,306.9953711,0,18,16.67867641,FLEET
311746,0,43700,,48535,CarProd,,6,,95.71980545,,19,26.98118298,Other
769614,0,43800,5884,64890,TruckPr,,0,0,309.8275477,0,19,16.16045086,FLEET
649405,0,43800,,54046,CarProd,,5,,113.1043563,,19,29.99790497,Other
241581,0,43900,5149,67021,TruckPr,,0,0,317.4093049,0,18,16.14568887,FLEET
364199,0,43900,120527,174003,CarProd,13,0,0,167.2083664,0,4,39.28934898,INDUSTRIAL
359605,0,44000,,50760,CarProd,,5,,116.4370353,,19,26.07043469,Other
808893,1,44000,68600,125000,CarProd,5,0,2,92.3,0,23,,INDUSTRIAL
941640,1,44000,55604,101916,CarProd,3,0,1,194.2349529,2,37,43.33855659,Other
517306,0,44100,,51165,CarProd,,5,,130.4969829,,19,27.10511582,Other
744964,0,44400,100564,154708,CarProd,14,,0,253.914111,3,30,43.90215236,Other
950988,1,44400,67272,130818,TruckPr,9,0,0,112.5918505,0,12,43.68096501,Other
801039,0,44500,,50696,CarProd,,5,,128.6563934,,20,28.18713999,Other
150478,0,44900,95410,157649,CarProd,16,,1,216.1010462,4,31,40.48351525,Other
181623,1,45000,47321,115000,CarProd,,0,1,130.3,0,22,,Other
529468,0,45000,,76673,TruckPr,11,0,0,297.3,0,13,,FLEET
313564,0,45000,87000,151000,CarProd,16,0,0,223.2,8,19,,Other
927930,1,45100,67552,128659,TruckPr,10,0,0,83.32311342,0,13,43.87407943,Other
864754,0,45200,89427,157731,CarProd,17,0,0,209.7670286,8,18,39.16706289,Other
35940,0,45700,118247,174711,CarProd,11,0,0,170.6522245,0,5,37.73075139,INDUSTRIAL
175335,1,45700,,50800,CarProd,13,3,2,97.4,4,46,,GOVERNMENT
157250,1,45900,52720,115224,CarProd,,0,1,126.1165183,0,21,,Other
602827,0,46100,,86132,TruckPr,10,0,0,301.925688,0,13,33.91473806,FLEET
923960,0,46200,117227,174882,CarProd,12,0,0,195.6411868,0,5,40.62161928,INDUSTRIAL
578709,1,46300,39800,41600,CarProd,,0,0,111.6,1,3,,Other
471519,0,46300,120636,178823,CarProd,11,0,0,188.0436192,0,3,40.91514127,INDUSTRIAL
763260,0,46700,,81114,TruckPr,10,0,0,295.7343915,0,12,33.415153,FLEET
313992,0,46900,91672,158953,CarProd,16,0,0,221.1323632,8,19,38.10922752,Other
499203,1,47000,192677,268000,CarProd,15,0,0,165.1,2,20,,COMMERCIAL
599080,0,47000,39000,99820,TruckPr,9,0,0,203.8,3,36,,INDUSTRIAL
938122,1,47000,164411,235500,CarProd,17,0,1,181.9333333,3,48,,FLEET
168812,1,47000,159500,230000,CarProd,3,0,0,,0,0,,FLEET
850272,0,47000,42437,109553,TruckPr,10,0,0,206.7140756,2,35,40.14252106,INDUSTRIAL
199345,0,47100,48062,107824,TruckPr,9,0,0,203.6866984,2,35,41.5263174,INDUSTRIAL
353349,0,47500,,83607,TruckPr,10,0,0,298.4308481,0,12,32.40868613,FLEET
513260,0,47500,95847,152789,CarProd,16,0,0,230.0672773,8,18,38.95925288,Other
546760,0,47500,,76836,TruckPr,11,0,0,290.6493233,0,13,34.1468927,FLEET
854067,0,47600,39364,108232,TruckPr,9,0,0,199.3332859,2,35,40.18942197,INDUSTRIAL
147528,0,47600,,86652,TruckPr,7,0,0,304.0581023,0,13,31.57129492,FLEET
331511,0,47700,93909,154158,CarProd,14,0,0,227.2282602,8,19,41.33812472,Other
192522,1,47800,47354,119244,CarProd,,0,1,128.0510907,0,21,,Other
301816,0,47900,95377,157273,CarProd,16,0,0,236.3026595,8,18,39.10304524,Other
929953,0,48000,41392,106075,TruckPr,8,0,0,203.0888209,2,35,38.63382732,INDUSTRIAL
470837,0,48200,93127,159179,CarProd,16,0,0,216.0086204,8,19,38.12822804,Other
645656,0,48400,33300,60000,CarProd,5,1,,193.3666667,1,16,,FLEET
808349,0,48800,47476,105332,TruckPr,9,0,0,194.1389185,3,36,40.65343467,INDUSTRIAL
743074,0,48900,33903,68995,CarProd,6,0,,204.4521171,1,16,30.99923613,FLEET
563199,0,48900,41260,102771,TruckPr,8,0,0,192.2261774,3,35,41.21871452,INDUSTRIAL
177353,0,49200,40694,69777,CarProd,3,1,,205.1048824,0,16,30.21490434,FLEET
619893,0,49300,40724,102546,TruckPr,6,0,0,211.4493138,1,36,39.03767909,INDUSTRIAL
370251,1,49500,247500,,,0,0,4,160.3333333,2,25,,Other
494023,1,49500,9000,55000,CarProd,3,0,0,,0,0,,Other
617329,0,49800,44462,102203,TruckPr,8,0,0,207.5640502,3,37,40.30286769,INDUSTRIAL
866226,0,49900,45455,102971,TruckPr,9,0,0,197.9633093,2,36,42.06427923,INDUSTRIAL
947744,0,50000,43689,104139,TruckPr,9,0,0,219.4172391,2,35,38.55938906,INDUSTRIAL
849047,1,50000,69400,163000,TruckPr,1.3,0,1,103.1333333,,13,,Other
198451,1,50000,235000,295000,TruckPr,6,0,1,110.5666667,8,23,,COMMERCIAL
544603,1,50000,220528,300900,TruckPr,5,0,0,0,0,2,,INDUSTRIAL
633660,1,50000,202601,288000,CarProd,3,1,1,160.6666667,2,30,,GOVERNMENT
850366,0,50000,,82200,TruckPr,,0,0,342.8666667,0,7,,Other
381339,0,50000,,78703,TruckPr,10,0,0,179.5666667,1,22,,INDUSTRIAL
344742,0,50000,44000,59000,CarProd,12,0,1,102.5,2,26,,FLEET
836233,0,50000,174900,250000,CarProd,5.5,0,0,235.4333333,2,33,,GOVERNMENT
327800,1,50000,38000,,CarProd,26,7,6,150.2,0,25,,GOVERNMENT
561824,1,50000,26976,,CarProd,8.3,1,0,111.6,1,6,,COMMERCIAL
594430,1,50000,106000,,CarProd,0.8,0,2,252.6333333,3,32,,COMMERCIAL
812273,1,50000,167000,245000,TruckPr,22,1,7,267.9,2,24,,INDUSTRIAL
733244,1,50000,80286,145000,CarProd,12,,1,178.7665994,0,35,,Other
104860,1,50000,160000,235000,CarProd,0.3,0,0,184.7,0,41,,GOVERNMENT
